2,1
3,2
5,3
6,4
9,5
12,6
16,7
17,8
21,9
22,10
23,11
24,12
27,13
36,14
38,15
39,16
41,17
43,18
44,19
46,20
48,21
56,22
65,23
68,24
69,25
73,26
77,27
79,28
84,29
85,30
86,31
91,32
105,33
107,34
108,35
110,36
112,37
113,38
116,39
119,40
129,41
132,42
138,43
140,44
156,45
163,46
167,47
170,48
171,49
173,50
174,51
177,52
186,53
190,54
195,55
198,56
204,57
205,58
207,59
210,60
212,61
213,62
215,63
216,64
217,65
218,66
219,67
225,68
228,69
231,70
233,71
234,72
235,73
244,74
248,75
251,76
256,77
258,78
261,79
262,80
272,81
273,82
277,83
278,84
280,85
284,86
296,87
301,88
303,89
314,90
315,91
318,92
320,93
321,94
325,95
327,96
330,97
333,98
337,99
338,100
342,101
344,102
348,103
357,104
358,105
361,106
362,107
366,108
370,109
371,110
372,111
377,112
385,113
387,114
392,115
396,116
399,117
403,118
404,119
406,120
412,121
413,122
421,123
425,124
426,125
430,126
431,127
434,128
438,129
444,130
446,131
452,132
459,133
464,134
465,135
471,136
472,137
473,138
474,139
486,140
491,141
498,142
502,143
510,144
514,145
515,146
520,147
525,148
526,149
532,150
536,151
537,152
549,153
555,154
556,155
560,156
561,157
564,158
565,159
567,160
568,161
580,162
584,163
585,164
586,165
597,166
599,167
600,168
603,169
604,170
613,171
622,172
623,173
638,174
642,175
646,176
647,177
649,178
654,179
656,180
660,181
664,182
669,183
673,184
684,185
685,186
690,187
693,188
700,189
702,190
708,191
717,192
720,193
722,194
729,195
747,196
748,197
751,198
754,199
755,200
758,201
761,202
765,203
766,204
769,205
770,206
772,207
774,208
778,209
781,210
783,211
790,212
791,213
794,214
798,215
800,216
805,217
812,218
813,219
818,220
835,221
838,222
844,223
857,224
859,225
860,226
872,227
877,228
879,229
881,230
882,231
884,232
888,233
891,234
897,235
898,236
900,237
904,238
906,239
922,240
923,241
928,242
930,243
931,244
932,245
933,246
937,247
939,248
940,249
941,250
943,251
944,252
945,253
947,254
948,255
951,256
958,257
959,258
961,259
967,260
968,261
970,262
973,263
974,264
990,265
991,266
995,267
997,268
1001,269
1005,270
1008,271
1011,272
1012,273
1014,274
1021,275
1027,276
1032,277
1040,278
1044,279
1047,280
1049,281
1053,282
1056,283
1063,284
1064,285
1065,286
1067,287
1069,288
1073,289
1085,290
1087,291
1091,292
1093,293
1097,294
1098,295
1099,296
1101,297
1102,298
1108,299
1109,300
1117,301
1120,302
1123,303
1124,304
1130,305
1137,306
1142,307
1146,308
1148,309
1154,310
1155,311
1159,312
1165,313
1166,314
1167,315
1169,316
1170,317
1172,318
1175,319
1178,320
1180,321
1181,322
1183,323
1187,324
1190,325
1196,326
1207,327
1208,328
1210,329
1212,330
1221,331
1224,332
1225,333
1231,334
1232,335
1244,336
1253,337
1258,338
1261,339
1262,340
1265,341
1269,342
1272,343
1274,344
1279,345
1281,346
1288,347
1289,348
1292,349
1294,350
1295,351
1298,352
1299,353
1303,354
1307,355
1310,356
1316,357
1320,358
1324,359
1325,360
1328,361
1331,362
1338,363
1343,364
1344,365
1345,366
1352,367
1359,368
1360,369
1364,370
1366,371
1370,372
1374,373
1376,374
1377,375
1378,376
1380,377
1389,378
1391,379
1396,380
1400,381
1402,382
1411,383
1415,384
1416,385
1419,386
1420,387
1425,388
1435,389
1437,390
1443,391
1448,392
1450,393
1452,394
1457,395
1459,396
1463,397
1469,398
1494,399
1495,400
1500,401
1508,402
1509,403
1513,404
1516,405
1520,406
1523,407
1524,408
1529,409
1535,410
1541,411
1545,412
1547,413
1549,414
1555,415
1556,416
1557,417
1559,418
1567,419
1572,420
1574,421
1584,422
1599,423
1600,424
1604,425
1605,426
1616,427
1617,428
1619,429
1621,430
1623,431
1632,432
1637,433
1647,434
1648,435
1651,436
1652,437
1654,438
1661,439
1663,440
1665,441
1669,442
1670,443
1674,444
1681,445
1688,446
1690,447
1692,448
1694,449
1695,450
1698,451
1700,452
1704,453
1705,454
1708,455
1709,456
1712,457
1719,458
1720,459
1723,460
1734,461
1741,462
1745,463
1748,464
1756,465
1757,466
1759,467
1762,468
1772,469
1773,470
1780,471
1781,472
1784,473
1786,474
1787,475
1788,476
1790,477
1791,478
1794,479
1796,480
1802,481
1804,482
1808,483
1810,484
1813,485
1817,486
1825,487
1826,488
1830,489
1835,490
1837,491
1843,492
1851,493
1856,494
1857,495
1862,496
1867,497
1868,498
1870,499
1872,500
1874,501
1875,502
1876,503
1879,504
1880,505
1892,506
1894,507
1895,508
1900,509
1901,510
1903,511
1911,512
1923,513
1928,514
1932,515
1935,516
1937,517
1939,518
1944,519
1946,520
1953,521
1954,522
1959,523
1970,524
1973,525
1974,526
1977,527
1980,528
1989,529
1990,530
1991,531
1992,532
1998,533
2003,534
2007,535
2008,536
2013,537
2014,538
2015,539
2017,540
2021,541
2026,542
2032,543
2036,544
2045,545
2048,546
2049,547
2050,548
2053,549
2054,550
2056,551
2062,552
2063,553
2071,554
2072,555
2073,556
2075,557
2079,558
2082,559
2083,560
2090,561
2096,562
2103,563
2112,564
2115,565
2127,566
2129,567
2130,568
2131,569
2133,570
2137,571
2147,572
2150,573
2151,574
2152,575
2153,576
2156,577
2158,578
2163,579
2165,580
2171,581
2174,582
2178,583
2179,584
2182,585
2183,586
2190,587
2195,588
2197,589
2199,590
2200,591
2201,592
2207,593
2208,594
2212,595
2214,596
2219,597
2220,598
2223,599
2224,600
2235,601
2236,602
2239,603
2243,604
2275,605
2276,606
2277,607
2278,608
2280,609
2283,610
2284,611
2285,612
2291,613
2293,614
2296,615
2304,616
2321,617
2324,618
2344,619
2353,620
2354,621
2355,622
2356,623
2359,624
2361,625
2364,626
2372,627
2379,628
2383,629
2386,630
2388,631
2394,632
2401,633
2402,634
2404,635
2417,636
2429,637
2430,638
2433,639
2466,640
2470,641
2473,642
2474,643
2494,644
2499,645
2505,646
2507,647
2518,648
2521,649
2531,650
2533,651
2537,652
2548,653
2551,654
2552,655
2564,656
2568,657
2571,658
2574,659
2575,660
2581,661
2584,662
2585,663
2591,664
2592,665
2604,666
2605,667
2608,668
2609,669
2613,670
2617,671
2619,672
2623,673
2626,674
2627,675
2629,676
2632,677
2633,678
2641,679
2642,680
2649,681
2651,682
2652,683
2660,684
2664,685
2666,686
2671,687
2674,688
2676,689
2682,690
2683,691
2684,692
2689,693
2694,694
2696,695
2697,696
2698,697
2701,698
2703,699
2705,700
2706,701
2709,702
2716,703
2719,704
2724,705
2728,706
2729,707
2732,708
2738,709
2745,710
2758,711
2762,712
2765,713
2782,714
2786,715
2789,716
2793,717
2797,718
2799,719
2804,720
2805,721
2808,722
2811,723
2814,724
2817,725
2819,726
2821,727
2825,728
2828,729
2832,730
2836,731
2838,732
2839,733
2842,734
2843,735
2849,736
2853,737
2855,738
2862,739
2866,740
2867,741
2869,742
2874,743
2879,744
2882,745
2890,746
2897,747
2903,748
2904,749
2913,750
2914,751
2916,752
2917,753
2918,754
2925,755
2928,756
2943,757
2960,758
2963,759
2973,760
2977,761
2978,762
2985,763
2990,764
2991,765
3000,766
3004,767
3006,768
3015,769
3016,770
3017,771
3021,772
3032,773
3033,774
3034,775
3042,776
3043,777
3045,778
3046,779
3050,780
3051,781
3052,782
3060,783
3061,784
3064,785
3080,786
3085,787
3086,788
3087,789
3091,790
3105,791
3113,792
3117,793
3120,794
3124,795
3126,796
3131,797
3135,798
3136,799
3137,800
3142,801
3145,802
3150,803
3152,804
3156,805
3157,806
3159,807
3161,808
3165,809
3168,810
3176,811
3180,812
3181,813
3190,814
3199,815
3204,816
3208,817
3214,818
3223,819
3224,820
3225,821
3226,822
3227,823
3234,824
3242,825
3245,826
3257,827
3261,828
3267,829
3270,830
3274,831
3279,832
3283,833
3289,834
3291,835
3292,836
3293,837
3299,838
3300,839
3301,840
3304,841
3311,842
3314,843
3316,844
3317,845
3322,846
3323,847
3325,848
3327,849
3328,850
3330,851
3334,852
3340,853
3343,854
3355,855
3361,856
3366,857
3367,858
3368,859
3370,860
3377,861
3378,862
3396,863
3399,864
3400,865
3413,866
3417,867
3419,868
3422,869
3423,870
3427,871
3439,872
3442,873
3443,874
3446,875
3449,876
3458,877
3463,878
3469,879
3473,880
3474,881
3480,882
3499,883
3503,884
3512,885
3514,886
3515,887
3520,888
3522,889
3525,890
3530,891
3531,892
3538,893
3539,894
3548,895
3552,896
3553,897
3555,898
3556,899
3559,900
3563,901
3565,902
3572,903
3573,904
3577,905
3583,906
3585,907
3589,908
3594,909
3601,910
3603,911
3605,912
3610,913
3611,914
3614,915
3624,916
3628,917
3633,918
3636,919
3651,920
3654,921
3659,922
3663,923
3668,924
3673,925
3675,926
3677,927
3680,928
3681,929
3683,930
3685,931
3690,932
3696,933
3701,934
3703,935
3704,936
3709,937
3711,938
3712,939
3713,940
3714,941
3716,942
3718,943
3722,944
3726,945
3728,946
3731,947
3734,948
3741,949
3742,950
3743,951
3744,952
3759,953
3767,954
3772,955
3773,956
3782,957
3783,958
3786,959
3788,960
3791,961
3793,962
3795,963
3798,964
3800,965
3804,966
3809,967
3810,968
3812,969
3813,970
3814,971
3817,972
3821,973
3823,974
3828,975
3834,976
3835,977
3839,978
3840,979
3843,980
3847,981
3853,982
3857,983
3862,984
3863,985
3864,986
3866,987
3870,988
3873,989
3876,990
3883,991
3884,992
3885,993
3886,994
3890,995
3895,996
3897,997
3898,998
3899,999
3906,1000
3908,1001
3913,1002
3916,1003
3923,1004
3927,1005
3928,1006
3939,1007
3940,1008
3941,1009
3949,1010
3950,1011
3954,1012
3959,1013
3962,1014
3965,1015
3968,1016
3995,1017
3997,1018
4007,1019
4008,1020
4010,1021
4011,1022
4015,1023
4019,1024
4023,1025
4025,1026
4028,1027
4029,1028
4032,1029
4034,1030
4035,1031
4036,1032
4041,1033
4047,1034
4050,1035
4053,1036
4055,1037
4056,1038
4059,1039
4060,1040
4065,1041
4066,1042
4069,1043
4074,1044
4081,1045
4085,1046
4086,1047
4087,1048
4095,1049
4097,1050
4098,1051
4099,1052
4100,1053
4101,1054
4103,1055
4106,1056
4109,1057
4115,1058
4117,1059
4118,1060
4119,1061
4130,1062
4134,1063
4136,1064
4137,1065
4148,1066
4152,1067
4157,1068
4158,1069
4159,1070
4160,1071
4162,1072
4164,1073
4168,1074
4169,1075
4170,1076
4174,1077
4175,1078
4176,1079
4180,1080
4183,1081
4184,1082
4188,1083
4202,1084
4207,1085
4218,1086
4219,1087
4220,1088
4224,1089
4228,1090
4237,1091
4238,1092
4244,1093
4245,1094
4249,1095
4252,1096
4253,1097
4254,1098
4258,1099
4259,1100
4261,1101
4267,1102
4273,1103
4277,1104
4282,1105
4286,1106
4291,1107
4294,1108
4298,1109
4308,1110
4310,1111
4312,1112
4313,1113
4314,1114
4315,1115
4317,1116
4322,1117
4323,1118
4331,1119
4337,1120
4339,1121
4349,1122
4352,1123
4354,1124
4356,1125
4363,1126
4366,1127
4377,1128
4385,1129
4386,1130
4388,1131
4396,1132
4397,1133
4406,1134
4412,1135
4419,1136
